case_key,period,policy,basis,lead_days,demand_start,demand_end,cost_end,target_share,evidence,workers,absent,present_workers,rate,service_days,arrivals,completed_on_time,completed_late,overdue_unfinished,pending_not_due,on_time_unit_share,target_met,peak_backlog,backlog_unit_days,total_cost
selection|extra3_ot0_temps2|retained|40.0|1|3,selection,extra3_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,148824,147265,1559,0,0,0.989524539052841,True,3735,18080,232848.0
selection|extra3_ot0_temps2|retained|40.0|2|1,selection,extra3_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,148824,147156,1668,0,0,0.9887921303015642,True,4007,24800,233568.0
selection|extra3_ot0_temps2|retained|40.0|2|3,selection,extra3_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,148824,146707,2117,0,0,0.9857751437940118,True,4007,25860,232848.0
selection|extra3_ot0_temps2|retained|50.0|0|1,selection,extra3_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,148824,148824,0,0,0,1.0,True,2851,7189,232848.0
selection|extra3_ot0_temps2|retained|50.0|0|3,selection,extra3_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,148824,148824,0,0,0,1.0,True,2851,7189,232848.0
selection|extra3_ot0_temps2|retained|50.0|1|1,selection,extra3_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,148824,148824,0,0,0,1.0,True,3191,9612,233328.0
selection|extra3_ot0_temps2|retained|50.0|1|3,selection,extra3_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,148824,148353,471,0,0,0.9968351878729237,True,3191,10083,232848.0
selection|extra3_ot0_temps2|retained|50.0|2|1,selection,extra3_ot0_temps2,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,148824,148217,607,0,0,0.9959213567704134,True,3531,13716,233328.0
selection|extra3_ot0_temps2|retained|50.0|2|3,selection,extra3_ot0_temps2,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,148824,147673,1151,0,0,0.992266032360372,True,3531,14260,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|30.0|0|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,139006,137094,1912,0,0,0.9862451980490051,True,4074,19927,233568.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|30.0|0|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,139006,136768,2238,0,0,0.9838999755406241,True,4074,21459,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|30.0|1|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,30.0,2,139006,136686,2320,0,0,0.9833100729464915,True,4278,31901,234768.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|30.0|1|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,30.0,2,139006,135917,3089,0,0,0.9777779376429795,True,4278,36088,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|30.0|2|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,30.0,2,139006,135671,3335,0,0,0.9760082298605816,True,4482,60293,235488.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|30.0|2|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,30.0,2,139006,133823,5183,0,0,0.962713839690373,True,4482,66785,233328.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|40.0|0|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,40.0,2,139006,138427,579,0,0,0.9958347121706976,True,3462,8195,233328.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|40.0|0|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,40.0,2,139006,137992,1014,0,0,0.9927053508481648,True,3462,8630,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|40.0|1|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,139006,137883,1123,0,0,0.991921212034013,True,3734,12001,233328.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|40.0|1|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,139006,137448,1558,0,0,0.9887918507114801,True,3734,12436,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|40.0|2|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,139006,137339,1667,0,0,0.9880077118973282,True,4006,17405,233328.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|40.0|2|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,139006,136904,2102,0,0,0.9848783505747953,True,4006,18434,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|50.0|0|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,139006,139006,0,0,0,1.0,True,2850,4658,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|50.0|0|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,139006,139006,0,0,0,1.0,True,2850,4658,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|50.0|1|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,139006,139006,0,0,0,1.0,True,3190,6018,233328.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|50.0|1|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,139006,138536,470,0,0,0.9966188509848496,True,3190,6488,232848.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|50.0|2|1,selection,extra3_ot0_temps2,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,139006,138400,606,0,0,0.9956404759506784,True,3530,8808,233328.0
selection|extra3_ot0_temps2|deduplicated_sensitivity|50.0|2|3,selection,extra3_ot0_temps2,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,139006,137856,1150,0,0,0.9917269758139936,True,3530,9352,232848.0
selection|extra3_ot0_temps4|retained|30.0|0|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,148824,147237,1587,0,0,0.9893363973552652,True,4075,27785,234048.0
selection|extra3_ot0_temps4|retained|30.0|0|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,148824,146435,2389,0,0,0.983947481588991,True,4075,29955,232848.0
selection|extra3_ot0_temps4|retained|30.0|1|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,30.0,2,148824,146829,1995,0,0,0.9865949040477342,True,4279,43074,236688.0
selection|extra3_ot0_temps4|retained|30.0|1|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,30.0,2,148824,145024,3800,0,0,0.9744664839004462,True,4279,51637,232848.0
selection|extra3_ot0_temps4|retained|30.0|2|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,30.0,2,148824,146107,2717,0,0,0.981743535988819,True,4483,73467,240768.0
selection|extra3_ot0_temps4|retained|30.0|2|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,30.0,2,148824,140045,8779,0,0,0.9410108584636887,False,4483,95634,233328.0
selection|extra3_ot0_temps4|retained|40.0|0|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,40.0,2,148824,148679,145,0,0,0.9990256947804118,True,3463,12443,233808.0
selection|extra3_ot0_temps4|retained|40.0|0|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,40.0,2,148824,147809,1015,0,0,0.9931798634628823,True,3463,13313,232848.0
selection|extra3_ot0_temps4|retained|40.0|1|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,148824,148135,689,0,0,0.9953703703703703,True,3735,17210,233808.0
selection|extra3_ot0_temps4|retained|40.0|1|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,148824,147265,1559,0,0,0.989524539052841,True,3735,18080,232848.0
selection|extra3_ot0_temps4|retained|40.0|2|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,148824,147591,1233,0,0,0.991715045960329,True,4007,24365,234048.0
selection|extra3_ot0_temps4|retained|40.0|2|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,148824,146707,2117,0,0,0.9857751437940118,True,4007,25860,232848.0
selection|extra3_ot0_temps4|retained|50.0|0|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,148824,148824,0,0,0,1.0,True,2851,7189,232848.0
selection|extra3_ot0_temps4|retained|50.0|0|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,148824,148824,0,0,0,1.0,True,2851,7189,232848.0
selection|extra3_ot0_temps4|retained|50.0|1|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,148824,148824,0,0,0,1.0,True,3191,9612,233328.0
selection|extra3_ot0_temps4|retained|50.0|1|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,148824,148353,471,0,0,0.9968351878729237,True,3191,10083,232848.0
selection|extra3_ot0_temps4|retained|50.0|2|1,selection,extra3_ot0_temps4,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,148824,148761,63,0,0,0.9995766811804547,True,3531,13172,233808.0
selection|extra3_ot0_temps4|retained|50.0|2|3,selection,extra3_ot0_temps4,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,148824,147673,1151,0,0,0.992266032360372,True,3531,14260,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|30.0|0|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,139006,137420,1586,0,0,0.988590420557386,True,4074,19601,233808.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|30.0|0|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,139006,136768,2238,0,0,0.9838999755406241,True,4074,21459,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|30.0|1|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,30.0,2,139006,137012,1994,0,0,0.9856552954548724,True,4278,30482,235488.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|30.0|1|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,30.0,2,139006,135917,3089,0,0,0.9777779376429795,True,4278,36088,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|30.0|2|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,30.0,2,139006,136604,2402,0,0,0.9827201703523589,True,4482,55543,237168.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|30.0|2|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,30.0,2,139006,133823,5183,0,0,0.962713839690373,True,4482,66785,233328.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|40.0|0|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,40.0,2,139006,138862,144,0,0,0.9989640734932305,True,3462,7760,233808.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|40.0|0|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,40.0,2,139006,137992,1014,0,0,0.9927053508481648,True,3462,8630,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|40.0|1|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,139006,138318,688,0,0,0.9950505733565458,True,3734,11566,233808.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|40.0|1|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,139006,137448,1558,0,0,0.9887918507114801,True,3734,12436,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|40.0|2|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,139006,137774,1232,0,0,0.991137073219861,True,4006,16970,233808.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|40.0|2|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,139006,136904,2102,0,0,0.9848783505747953,True,4006,18434,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|50.0|0|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,139006,139006,0,0,0,1.0,True,2850,4658,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|50.0|0|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,139006,139006,0,0,0,1.0,True,2850,4658,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|50.0|1|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,139006,139006,0,0,0,1.0,True,3190,6018,233328.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|50.0|1|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,139006,138536,470,0,0,0.9966188509848496,True,3190,6488,232848.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|50.0|2|1,selection,extra3_ot0_temps4,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,139006,138944,62,0,0,0.9995539760873632,True,3530,8264,233808.0
selection|extra3_ot0_temps4|deduplicated_sensitivity|50.0|2|3,selection,extra3_ot0_temps4,deduplicated_sensitivity,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,139006,137856,1150,0,0,0.9917269758139936,True,3530,9352,232848.0
selection|extra3_ot2_temps0|retained|30.0|0|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,148824,147044,1780,0,0,0.9880395635112617,True,4075,27978,233640.0
selection|extra3_ot2_temps0|retained|30.0|0|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,148824,147044,1780,0,0,0.9880395635112617,True,4075,27978,233640.0
selection|extra3_ot2_temps0|retained|30.0|1|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,30.0,2,148824,146435,2389,0,0,0.983947481588991,True,4279,44675,235224.0
selection|extra3_ot2_temps0|retained|30.0|1|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,30.0,2,148824,146435,2389,0,0,0.983947481588991,True,4279,44675,235224.0
selection|extra3_ot2_temps0|retained|30.0|2|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,30.0,2,148824,144676,4148,0,0,0.9721281513734344,True,4483,80731,237105.0
selection|extra3_ot2_temps0|retained|30.0|2|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,30.0,2,148824,144676,4148,0,0,0.9721281513734344,True,4483,80731,237105.0
selection|extra3_ot2_temps0|retained|40.0|0|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,40.0,2,148824,148421,403,0,0,0.9972921034241788,True,3463,12701,233442.0
selection|extra3_ot2_temps0|retained|40.0|0|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,40.0,2,148824,148421,403,0,0,0.9972921034241788,True,3463,12701,233442.0
selection|extra3_ot2_temps0|retained|40.0|1|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,148824,147809,1015,0,0,0.9931798634628823,True,3735,17536,233376.0
selection|extra3_ot2_temps0|retained|40.0|1|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,40.0,2,148824,147809,1015,0,0,0.9931798634628823,True,3735,17536,233376.0
selection|extra3_ot2_temps0|retained|40.0|2|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,148824,147197,1627,0,0,0.9890676235015857,True,4007,24759,233343.0
selection|extra3_ot2_temps0|retained|40.0|2|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,40.0,2,148824,147197,1627,0,0,0.9890676235015857,True,4007,24759,233343.0
selection|extra3_ot2_temps0|retained|50.0|0|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,148824,148824,0,0,0,1.0,True,2851,7189,232848.0
selection|extra3_ot2_temps0|retained|50.0|0|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,50.0,2,148824,148824,0,0,0,1.0,True,2851,7189,232848.0
selection|extra3_ot2_temps0|retained|50.0|1|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,148824,148824,0,0,0,1.0,True,3191,9612,233244.0
selection|extra3_ot2_temps0|retained|50.0|1|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,1,8,50.0,2,148824,148824,0,0,0,1.0,True,3191,9612,233244.0
selection|extra3_ot2_temps0|retained|50.0|2|1,selection,extra3_ot2_temps0,retained,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,148824,148268,556,0,0,0.9962640434338548,True,3531,13665,233310.0
selection|extra3_ot2_temps0|retained|50.0|2|3,selection,extra3_ot2_temps0,retained,3,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,2,7,50.0,2,148824,148268,556,0,0,0.9962640434338548,True,3531,13665,233310.0
selection|extra3_ot2_temps0|deduplicated_sensitivity|30.0|0|1,selection,extra3_ot2_temps0,deduplicated_sensitivity,1,2023-01-05,2023-06-30,2023-07-28,0.95,Hypothetical historical replay,9,0,9,30.0,2,139006,137227,1779,0,0,0.9872019912809519,True,4074,19794,233442.0
