order_id,date,month,units,source_rows,segment
100561,2023-03-22,2023-03,3,2,small_1_5
100562,2023-03-22,2023-03,14,12,large_over_5
100563,2023-03-22,2023-03,1,1,small_1_5
100564,2023-03-22,2023-03,1,1,small_1_5
100565,2023-03-22,2023-03,2,1,small_1_5
100566,2023-03-22,2023-03,1,1,small_1_5
100567,2023-03-22,2023-03,1,1,small_1_5
100568,2023-03-22,2023-03,2,2,small_1_5
100569,2023-03-22,2023-03,11,10,large_over_5
100570,2023-03-22,2023-03,12,6,large_over_5
100571,2023-03-22,2023-03,2,1,small_1_5
100572,2023-03-22,2023-03,5,5,small_1_5
100573,2023-03-22,2023-03,9,7,large_over_5
100574,2023-03-22,2023-03,14,12,large_over_5
100575,2023-03-22,2023-03,11,9,large_over_5
100576,2023-03-22,2023-03,4,4,small_1_5
100577,2023-03-22,2023-03,13,10,large_over_5
100578,2023-03-22,2023-03,2,2,small_1_5
100579,2023-03-22,2023-03,1,1,small_1_5
100580,2023-03-22,2023-03,4,4,small_1_5
100581,2023-03-22,2023-03,1,1,small_1_5
100582,2023-03-22,2023-03,1,1,small_1_5
100583,2023-03-22,2023-03,3,1,small_1_5
100584,2023-03-22,2023-03,5,5,small_1_5
100585,2023-03-22,2023-03,1,1,small_1_5
100586,2023-03-22,2023-03,17,6,large_over_5
100587,2023-03-22,2023-03,6,6,large_over_5
100588,2023-03-22,2023-03,1,1,small_1_5
100589,2023-03-22,2023-03,3,2,small_1_5
100590,2023-03-22,2023-03,1,1,small_1_5
100591,2023-03-22,2023-03,14,13,large_over_5
100592,2023-03-22,2023-03,1,1,small_1_5
100593,2023-03-22,2023-03,1,1,small_1_5
100594,2023-03-22,2023-03,1,1,small_1_5
100595,2023-03-22,2023-03,1,1,small_1_5
100596,2023-03-22,2023-03,72,49,large_over_5
100597,2023-03-22,2023-03,1,1,small_1_5
100598,2023-03-22,2023-03,5,4,small_1_5
100599,2023-03-22,2023-03,2,1,small_1_5
100600,2023-03-22,2023-03,4,2,small_1_5
100601,2023-03-22,2023-03,6,2,large_over_5
100602,2023-03-22,2023-03,4,2,small_1_5
100603,2023-03-22,2023-03,2,1,small_1_5
100604,2023-03-22,2023-03,1,1,small_1_5
100605,2023-03-22,2023-03,2,1,small_1_5
100606,2023-03-22,2023-03,4,2,small_1_5
100607,2023-03-22,2023-03,3,1,small_1_5
100608,2023-03-22,2023-03,19,7,large_over_5
100609,2023-03-22,2023-03,1,1,small_1_5
100610,2023-03-22,2023-03,1,1,small_1_5
100611,2023-03-22,2023-03,7,6,large_over_5
100612,2023-03-22,2023-03,1,1,small_1_5
100613,2023-03-22,2023-03,1,1,small_1_5
100614,2023-03-22,2023-03,20,13,large_over_5
100615,2023-03-22,2023-03,1,1,small_1_5
100616,2023-03-22,2023-03,12,2,large_over_5
100617,2023-03-22,2023-03,17,10,large_over_5
100618,2023-03-22,2023-03,1,1,small_1_5
100619,2023-03-22,2023-03,1,1,small_1_5
100620,2023-03-22,2023-03,4,4,small_1_5
100621,2023-03-22,2023-03,9,8,large_over_5
100622,2023-03-22,2023-03,7,7,large_over_5
100623,2023-03-22,2023-03,1,1,small_1_5
100624,2023-03-22,2023-03,13,11,large_over_5
100625,2023-03-22,2023-03,1,1,small_1_5
100626,2023-03-22,2023-03,1,1,small_1_5
100627,2023-03-22,2023-03,13,13,large_over_5
100628,2023-03-22,2023-03,34,15,large_over_5
100629,2023-03-22,2023-03,1,1,small_1_5
100630,2023-03-22,2023-03,1,1,small_1_5
100631,2023-03-22,2023-03,6,2,large_over_5
100632,2023-03-22,2023-03,5,2,small_1_5
100633,2023-03-22,2023-03,1,1,small_1_5
100634,2023-03-22,2023-03,4,4,small_1_5
100635,2023-03-22,2023-03,5,4,small_1_5
100636,2023-03-22,2023-03,1,1,small_1_5
100637,2023-03-22,2023-03,8,7,large_over_5
100638,2023-03-22,2023-03,1,1,small_1_5
100639,2023-03-22,2023-03,2,2,small_1_5
100640,2023-03-22,2023-03,2,2,small_1_5
100641,2023-03-22,2023-03,4,4,small_1_5
100642,2023-03-22,2023-03,3,3,small_1_5
100643,2023-03-22,2023-03,1,1,small_1_5
100644,2023-03-22,2023-03,2,2,small_1_5
100645,2023-03-22,2023-03,1,1,small_1_5
100646,2023-03-22,2023-03,10,9,large_over_5
100647,2023-03-22,2023-03,20,9,large_over_5
100648,2023-03-22,2023-03,1,1,small_1_5
100649,2023-03-22,2023-03,1,1,small_1_5
100650,2023-03-22,2023-03,1,1,small_1_5
100651,2023-03-22,2023-03,2,1,small_1_5
100652,2023-03-22,2023-03,1,1,small_1_5
100653,2023-03-22,2023-03,1,1,small_1_5
100654,2023-03-22,2023-03,8,3,large_over_5
100655,2023-03-22,2023-03,1,1,small_1_5
100656,2023-03-22,2023-03,3,3,small_1_5
100657,2023-03-22,2023-03,5,2,small_1_5
100658,2023-03-22,2023-03,2,1,small_1_5
100659,2023-03-22,2023-03,2,2,small_1_5
100660,2023-03-22,2023-03,3,3,small_1_5
100661,2023-03-22,2023-03,2,1,small_1_5
100662,2023-03-22,2023-03,3,1,small_1_5
100663,2023-03-22,2023-03,2,1,small_1_5
100664,2023-03-22,2023-03,2,2,small_1_5
100665,2023-03-22,2023-03,4,4,small_1_5
100666,2023-03-22,2023-03,4,4,small_1_5
100667,2023-03-22,2023-03,3,1,small_1_5
100668,2023-03-22,2023-03,2,2,small_1_5
100669,2023-03-22,2023-03,1,1,small_1_5
100670,2023-03-22,2023-03,3,2,small_1_5
100671,2023-03-22,2023-03,2,1,small_1_5
100672,2023-03-22,2023-03,2,1,small_1_5
100673,2023-03-22,2023-03,3,2,small_1_5
100674,2023-03-22,2023-03,4,4,small_1_5
100675,2023-03-22,2023-03,1,1,small_1_5
100676,2023-03-22,2023-03,1,1,small_1_5
100677,2023-03-22,2023-03,16,10,large_over_5
100678,2023-03-22,2023-03,2,1,small_1_5
100679,2023-03-22,2023-03,4,4,small_1_5
100680,2023-03-22,2023-03,3,2,small_1_5
100681,2023-03-22,2023-03,5,5,small_1_5
100682,2023-03-22,2023-03,4,4,small_1_5
100683,2023-03-22,2023-03,2,1,small_1_5
100684,2023-03-22,2023-03,2,2,small_1_5
100685,2023-03-22,2023-03,2,2,small_1_5
100686,2023-03-22,2023-03,3,3,small_1_5
100687,2023-03-22,2023-03,2,2,small_1_5
100688,2023-03-22,2023-03,2,2,small_1_5
100689,2023-03-22,2023-03,1,1,small_1_5
100690,2023-03-22,2023-03,2,2,small_1_5
100691,2023-03-22,2023-03,2,2,small_1_5
100692,2023-03-22,2023-03,2,2,small_1_5
100693,2023-03-22,2023-03,6,6,large_over_5
100694,2023-03-22,2023-03,3,3,small_1_5
100695,2023-03-22,2023-03,3,3,small_1_5
100696,2023-03-22,2023-03,14,11,large_over_5
100697,2023-03-22,2023-03,4,4,small_1_5
100698,2023-03-22,2023-03,5,4,small_1_5
100699,2023-03-22,2023-03,10,10,large_over_5
100700,2023-03-22,2023-03,6,5,large_over_5
100701,2023-03-22,2023-03,2,2,small_1_5
100702,2023-03-22,2023-03,1,1,small_1_5
100703,2023-03-22,2023-03,2,2,small_1_5
100704,2023-03-22,2023-03,3,3,small_1_5
100705,2023-03-22,2023-03,6,4,large_over_5
100706,2023-03-22,2023-03,2,2,small_1_5
100707,2023-03-22,2023-03,2,2,small_1_5
100708,2023-03-22,2023-03,2,1,small_1_5
100709,2023-03-22,2023-03,2,2,small_1_5
100710,2023-03-22,2023-03,2,2,small_1_5
100711,2023-03-22,2023-03,2,1,small_1_5
100712,2023-03-22,2023-03,2,2,small_1_5
100713,2023-03-22,2023-03,2,2,small_1_5
100714,2023-03-22,2023-03,1,1,small_1_5
100715,2023-03-22,2023-03,2,2,small_1_5
100716,2023-03-22,2023-03,2,2,small_1_5
100717,2023-03-22,2023-03,3,3,small_1_5
100718,2023-03-22,2023-03,2,2,small_1_5
100719,2023-03-22,2023-03,2,2,small_1_5
100720,2023-03-22,2023-03,5,4,small_1_5
100721,2023-03-22,2023-03,3,3,small_1_5
100722,2023-03-22,2023-03,1,1,small_1_5
100723,2023-03-22,2023-03,4,4,small_1_5
100724,2023-03-22,2023-03,5,3,small_1_5
100725,2023-03-22,2023-03,3,3,small_1_5
100726,2023-03-22,2023-03,3,3,small_1_5
100727,2023-03-22,2023-03,11,10,large_over_5
100728,2023-03-22,2023-03,2,2,small_1_5
100729,2023-03-22,2023-03,5,5,small_1_5
100730,2023-03-22,2023-03,7,1,large_over_5
100731,2023-03-22,2023-03,1,1,small_1_5
100732,2023-03-22,2023-03,1,1,small_1_5
100733,2023-03-22,2023-03,2,2,small_1_5
100734,2023-03-22,2023-03,2,1,small_1_5
100735,2023-03-22,2023-03,2,2,small_1_5
100736,2023-03-22,2023-03,2,2,small_1_5
100737,2023-03-22,2023-03,4,4,small_1_5
100738,2023-03-22,2023-03,1,1,small_1_5
100739,2023-03-22,2023-03,2,2,small_1_5
100740,2023-03-22,2023-03,1,1,small_1_5
100741,2023-03-22,2023-03,7,7,large_over_5
100742,2023-03-22,2023-03,4,4,small_1_5
100743,2023-03-22,2023-03,3,3,small_1_5
100744,2023-03-22,2023-03,3,3,small_1_5
100745,2023-03-22,2023-03,2,2,small_1_5
100746,2023-03-22,2023-03,3,3,small_1_5
100747,2023-03-22,2023-03,5,5,small_1_5
100748,2023-03-22,2023-03,2,2,small_1_5
100749,2023-03-22,2023-03,2,2,small_1_5
100750,2023-03-22,2023-03,2,2,small_1_5
100751,2023-03-22,2023-03,2,1,small_1_5
100752,2023-03-22,2023-03,2,1,small_1_5
100753,2023-03-22,2023-03,2,2,small_1_5
100754,2023-03-22,2023-03,3,3,small_1_5
100755,2023-03-22,2023-03,1,1,small_1_5
100756,2023-03-22,2023-03,3,2,small_1_5
100757,2023-03-22,2023-03,5,5,small_1_5
100758,2023-03-22,2023-03,2,2,small_1_5
100759,2023-03-22,2023-03,1,1,small_1_5
100760,2023-03-22,2023-03,6,6,large_over_5
100761,2023-03-22,2023-03,4,4,small_1_5
100762,2023-03-22,2023-03,6,6,large_over_5
100763,2023-03-22,2023-03,17,8,large_over_5
100764,2023-03-22,2023-03,2,1,small_1_5
100765,2023-03-22,2023-03,2,2,small_1_5
100766,2023-03-22,2023-03,4,3,small_1_5
100767,2023-03-22,2023-03,2,2,small_1_5
100768,2023-03-22,2023-03,1,1,small_1_5
100769,2023-03-22,2023-03,3,1,small_1_5
100770,2023-03-22,2023-03,2,1,small_1_5
100771,2023-03-22,2023-03,2,1,small_1_5
100772,2023-03-22,2023-03,1,1,small_1_5
100773,2023-03-22,2023-03,1,1,small_1_5
100774,2023-03-22,2023-03,1,1,small_1_5
100775,2023-03-22,2023-03,1,1,small_1_5
100776,2023-03-22,2023-03,1,1,small_1_5
100777,2023-03-22,2023-03,1,1,small_1_5
100778,2023-03-22,2023-03,1,1,small_1_5
100779,2023-03-22,2023-03,1,1,small_1_5
100780,2023-03-22,2023-03,1,1,small_1_5
100781,2023-03-22,2023-03,1,1,small_1_5
100782,2023-03-22,2023-03,1,1,small_1_5
100783,2023-03-22,2023-03,1,1,small_1_5
100784,2023-03-22,2023-03,1,1,small_1_5
100785,2023-03-22,2023-03,1,1,small_1_5
100786,2023-03-22,2023-03,3,3,small_1_5
100787,2023-03-22,2023-03,1,1,small_1_5
100788,2023-03-22,2023-03,1,1,small_1_5
100789,2023-03-22,2023-03,4,3,small_1_5
100790,2023-03-22,2023-03,50,37,large_over_5
100791,2023-03-22,2023-03,6,6,large_over_5
100792,2023-03-22,2023-03,15,12,large_over_5
100793,2023-03-22,2023-03,8,6,large_over_5
100794,2023-03-22,2023-03,51,37,large_over_5
100795,2023-03-22,2023-03,1,1,small_1_5
100796,2023-03-22,2023-03,1,1,small_1_5
100797,2023-03-22,2023-03,1,1,small_1_5
100798,2023-03-22,2023-03,5,5,small_1_5
100799,2023-03-22,2023-03,2,2,small_1_5
100800,2023-03-22,2023-03,3,2,small_1_5
100801,2023-03-22,2023-03,2,1,small_1_5
100802,2023-03-22,2023-03,12,5,large_over_5
100803,2023-03-22,2023-03,1,1,small_1_5
100804,2023-03-22,2023-03,25,22,large_over_5
100805,2023-03-22,2023-03,4,1,small_1_5
100806,2023-03-22,2023-03,1,1,small_1_5
100807,2023-03-22,2023-03,71,34,large_over_5
100808,2023-03-22,2023-03,105,25,large_over_5
100809,2023-03-22,2023-03,1,1,small_1_5
100810,2023-03-22,2023-03,1,1,small_1_5
100811,2023-03-22,2023-03,14,1,large_over_5
100812,2023-03-22,2023-03,36,4,large_over_5
100813,2023-03-22,2023-03,12,1,large_over_5
100814,2023-03-22,2023-03,399,24,large_over_5
100815,2023-03-22,2023-03,27,10,large_over_5
100816,2023-03-22,2023-03,92,27,large_over_5
100817,2023-03-22,2023-03,624,41,large_over_5
100818,2023-03-22,2023-03,1,1,small_1_5
100819,2023-03-22,2023-03,9,2,large_over_5
100820,2023-03-22,2023-03,1,1,small_1_5
100821,2023-03-22,2023-03,1,1,small_1_5
100822,2023-03-22,2023-03,5,1,small_1_5
100823,2023-03-22,2023-03,3,3,small_1_5
100824,2023-03-22,2023-03,3,2,small_1_5
100825,2023-03-22,2023-03,14,5,large_over_5
100826,2023-03-22,2023-03,1,1,small_1_5
100827,2023-03-22,2023-03,12,8,large_over_5
100828,2023-03-22,2023-03,1,1,small_1_5
100829,2023-03-22,2023-03,21,3,large_over_5
100830,2023-03-22,2023-03,4,2,small_1_5
100831,2023-03-22,2023-03,9,3,large_over_5
100832,2023-03-22,2023-03,62,6,large_over_5
100833,2023-03-22,2023-03,1,1,small_1_5
100834,2023-03-22,2023-03,3,3,small_1_5
100835,2023-03-22,2023-03,7,3,large_over_5
100836,2023-03-22,2023-03,21,17,large_over_5
100837,2023-03-22,2023-03,1,1,small_1_5
100838,2023-03-22,2023-03,71,9,large_over_5
100839,2023-03-22,2023-03,1,1,small_1_5
100840,2023-03-22,2023-03,1,1,small_1_5
100841,2023-03-22,2023-03,1,1,small_1_5
100842,2023-03-22,2023-03,1,1,small_1_5
100843,2023-03-22,2023-03,3,2,small_1_5
100844,2023-03-22,2023-03,9,9,large_over_5
100845,2023-03-22,2023-03,4,4,small_1_5
100846,2023-03-22,2023-03,1,1,small_1_5
100847,2023-03-22,2023-03,4,3,small_1_5
100848,2023-03-22,2023-03,30,28,large_over_5
100849,2023-03-22,2023-03,1,1,small_1_5
100850,2023-03-22,2023-03,1,1,small_1_5
100851,2023-03-22,2023-03,42,28,large_over_5
100852,2023-03-22,2023-03,1,1,small_1_5
100853,2023-03-22,2023-03,2,2,small_1_5
100854,2023-03-22,2023-03,3,2,small_1_5
100855,2023-03-22,2023-03,5,5,small_1_5
100856,2023-03-22,2023-03,5,1,small_1_5
100857,2023-03-22,2023-03,1,1,small_1_5
100858,2023-03-22,2023-03,1,1,small_1_5
100859,2023-03-22,2023-03,2,1,small_1_5
100860,2023-03-22,2023-03,26,21,large_over_5
100861,2023-03-22,2023-03,1,1,small_1_5
100862,2023-03-22,2023-03,1,1,small_1_5
100863,2023-03-22,2023-03,7,6,large_over_5
100864,2023-03-22,2023-03,9,5,large_over_5
100865,2023-03-22,2023-03,1,1,small_1_5
100866,2023-03-22,2023-03,2,1,small_1_5
100867,2023-03-22,2023-03,39,30,large_over_5
100868,2023-03-22,2023-03,3,1,small_1_5
100869,2023-03-22,2023-03,7,2,large_over_5
100870,2023-03-22,2023-03,1,1,small_1_5
100871,2023-03-22,2023-03,2,1,small_1_5
100872,2023-03-22,2023-03,1,1,small_1_5
100873,2023-03-22,2023-03,5,2,small_1_5
100874,2023-03-22,2023-03,6,4,large_over_5
100875,2023-03-22,2023-03,5,3,small_1_5
100876,2023-03-22,2023-03,6,5,large_over_5
100877,2023-03-22,2023-03,9,7,large_over_5
100878,2023-03-22,2023-03,1,1,small_1_5
100879,2023-03-22,2023-03,18,17,large_over_5
100880,2023-03-22,2023-03,3,3,small_1_5
100881,2023-03-22,2023-03,1,1,small_1_5
100882,2023-03-22,2023-03,3,3,small_1_5
100883,2023-03-22,2023-03,3,3,small_1_5
100884,2023-03-22,2023-03,50,38,large_over_5
100885,2023-03-22,2023-03,1,1,small_1_5
100886,2023-03-22,2023-03,3,1,small_1_5
100887,2023-03-27,2023-03,1277,72,large_over_5
100888,2023-03-28,2023-03,1,1,small_1_5
100889,2023-03-28,2023-03,1,1,small_1_5
100890,2023-03-28,2023-03,1,1,small_1_5
100891,2023-03-28,2023-03,1,1,small_1_5
100892,2023-03-28,2023-03,1,1,small_1_5
100893,2023-03-28,2023-03,1,1,small_1_5
100894,2023-03-28,2023-03,1,1,small_1_5
100895,2023-03-28,2023-03,1,1,small_1_5
100896,2023-03-28,2023-03,1,1,small_1_5
100897,2023-03-28,2023-03,1,1,small_1_5
100898,2023-03-28,2023-03,1,1,small_1_5
100899,2023-03-28,2023-03,1,1,small_1_5
100900,2023-03-28,2023-03,1,1,small_1_5
100901,2023-03-28,2023-03,1,1,small_1_5
100902,2023-03-28,2023-03,1,1,small_1_5
100903,2023-03-28,2023-03,1,1,small_1_5
100904,2023-03-28,2023-03,1,1,small_1_5
100905,2023-03-28,2023-03,1,1,small_1_5
100906,2023-03-28,2023-03,1,1,small_1_5
100907,2023-03-28,2023-03,1,1,small_1_5
100908,2023-03-28,2023-03,1,1,small_1_5
100909,2023-03-28,2023-03,1,1,small_1_5
100910,2023-03-28,2023-03,1,1,small_1_5
100911,2023-03-28,2023-03,1,1,small_1_5
100912,2023-03-28,2023-03,1,1,small_1_5
100913,2023-03-28,2023-03,1,1,small_1_5
100914,2023-03-28,2023-03,1,1,small_1_5
100915,2023-03-28,2023-03,1,1,small_1_5
100916,2023-03-28,2023-03,1,1,small_1_5
100917,2023-03-28,2023-03,1,1,small_1_5
100918,2023-03-28,2023-03,1,1,small_1_5
100919,2023-03-28,2023-03,1,1,small_1_5
100920,2023-03-28,2023-03,1,1,small_1_5
100921,2023-03-28,2023-03,1,1,small_1_5
100922,2023-03-28,2023-03,1,1,small_1_5
100923,2023-03-28,2023-03,1,1,small_1_5
100924,2023-03-28,2023-03,1,1,small_1_5
100925,2023-03-28,2023-03,1,1,small_1_5
100926,2023-03-28,2023-03,1,1,small_1_5
100927,2023-03-28,2023-03,1,1,small_1_5
100928,2023-03-28,2023-03,1,1,small_1_5
100929,2023-03-28,2023-03,1,1,small_1_5
100930,2023-03-28,2023-03,1,1,small_1_5
100931,2023-03-28,2023-03,16,12,large_over_5
100932,2023-03-28,2023-03,6,5,large_over_5
100933,2023-03-28,2023-03,1,1,small_1_5
100934,2023-03-28,2023-03,1,1,small_1_5
100935,2023-03-28,2023-03,1,1,small_1_5
100936,2023-03-28,2023-03,1,1,small_1_5
100937,2023-03-28,2023-03,1,1,small_1_5
100938,2023-03-28,2023-03,1,1,small_1_5
100939,2023-03-28,2023-03,1,1,small_1_5
100940,2023-03-28,2023-03,1,1,small_1_5
100941,2023-03-28,2023-03,2,2,small_1_5
100942,2023-03-28,2023-03,1,1,small_1_5
100943,2023-03-28,2023-03,1,1,small_1_5
100944,2023-03-28,2023-03,1,1,small_1_5
100945,2023-03-28,2023-03,1,1,small_1_5
100946,2023-03-28,2023-03,1,1,small_1_5
100947,2023-03-28,2023-03,1,1,small_1_5
100948,2023-03-28,2023-03,1,1,small_1_5
100949,2023-03-28,2023-03,1,1,small_1_5
100950,2023-03-28,2023-03,2,1,small_1_5
100951,2023-03-28,2023-03,1,1,small_1_5
100952,2023-03-28,2023-03,1,1,small_1_5
100953,2023-03-28,2023-03,1,1,small_1_5
100954,2023-03-28,2023-03,1,1,small_1_5
100955,2023-03-28,2023-03,1,1,small_1_5
100956,2023-03-28,2023-03,1,1,small_1_5
100957,2023-03-28,2023-03,1,1,small_1_5
100958,2023-03-28,2023-03,1,1,small_1_5
100959,2023-03-28,2023-03,4,1,small_1_5
100960,2023-03-28,2023-03,1,1,small_1_5
100961,2023-03-28,2023-03,1,1,small_1_5
100962,2023-03-28,2023-03,1,1,small_1_5
100963,2023-03-28,2023-03,1,1,small_1_5
100964,2023-03-28,2023-03,1,1,small_1_5
100965,2023-03-29,2023-03,8,6,large_over_5
100966,2023-03-29,2023-03,16,15,large_over_5
100967,2023-03-29,2023-03,3,3,small_1_5
100968,2023-03-29,2023-03,9,8,large_over_5
100969,2023-03-29,2023-03,1,1,small_1_5
100970,2023-03-29,2023-03,1,1,small_1_5
100971,2023-03-29,2023-03,1,1,small_1_5
100972,2023-03-29,2023-03,19,18,large_over_5
100973,2023-03-29,2023-03,3,2,small_1_5
100974,2023-03-29,2023-03,2,1,small_1_5
100975,2023-03-29,2023-03,1,1,small_1_5
100976,2023-03-29,2023-03,4,3,small_1_5
100977,2023-03-29,2023-03,1,1,small_1_5
100978,2023-03-29,2023-03,1,1,small_1_5
100979,2023-03-29,2023-03,1,1,small_1_5
100980,2023-03-29,2023-03,3,3,small_1_5
100981,2023-03-29,2023-03,22,19,large_over_5
100982,2023-03-29,2023-03,23,19,large_over_5
100983,2023-03-29,2023-03,2,1,small_1_5
100984,2023-03-29,2023-03,1,1,small_1_5
100985,2023-03-29,2023-03,24,18,large_over_5
100986,2023-03-29,2023-03,56,23,large_over_5
100987,2023-03-29,2023-03,1,1,small_1_5
100988,2023-03-29,2023-03,1,1,small_1_5
100989,2023-03-29,2023-03,2,1,small_1_5
100990,2023-03-29,2023-03,1,1,small_1_5
100991,2023-03-29,2023-03,5,1,small_1_5
100992,2023-03-29,2023-03,1,1,small_1_5
100993,2023-03-29,2023-03,8,8,large_over_5
100994,2023-03-29,2023-03,6,6,large_over_5
100995,2023-03-29,2023-03,44,13,large_over_5
100996,2023-03-29,2023-03,1,1,small_1_5
100997,2023-03-29,2023-03,4,2,small_1_5
100998,2023-03-29,2023-03,1,1,small_1_5
100999,2023-03-29,2023-03,1,1,small_1_5
101000,2023-03-29,2023-03,1,1,small_1_5
101001,2023-03-29,2023-03,2,2,small_1_5
101002,2023-03-29,2023-03,2,2,small_1_5
101004,2023-03-29,2023-03,4,1,small_1_5
101005,2023-03-29,2023-03,2,1,small_1_5
101006,2023-03-29,2023-03,16,3,large_over_5
101007,2023-03-29,2023-03,1,1,small_1_5
101008,2023-03-29,2023-03,1,1,small_1_5
101009,2023-03-29,2023-03,6,3,large_over_5
101010,2023-03-29,2023-03,11,5,large_over_5
101011,2023-03-29,2023-03,5,4,small_1_5
101012,2023-03-29,2023-03,1,1,small_1_5
101013,2023-03-29,2023-03,3,2,small_1_5
101014,2023-03-29,2023-03,5,2,small_1_5
101015,2023-03-29,2023-03,3,2,small_1_5
101016,2023-03-29,2023-03,3,3,small_1_5
101017,2023-03-29,2023-03,1,1,small_1_5
101018,2023-03-29,2023-03,5,4,small_1_5
101019,2023-03-29,2023-03,5,4,small_1_5
101020,2023-03-29,2023-03,1,1,small_1_5
101021,2023-03-29,2023-03,25,24,large_over_5
101022,2023-03-29,2023-03,10,9,large_over_5
101023,2023-03-29,2023-03,6,6,large_over_5
101024,2023-03-29,2023-03,9,8,large_over_5
101025,2023-03-29,2023-03,2,2,small_1_5
101026,2023-03-29,2023-03,4,4,small_1_5
101027,2023-03-29,2023-03,2,2,small_1_5
101028,2023-03-29,2023-03,1,1,small_1_5
101029,2023-03-29,2023-03,13,9,large_over_5
101030,2023-03-29,2023-03,2,2,small_1_5
101031,2023-03-29,2023-03,6,5,large_over_5
101032,2023-03-29,2023-03,13,6,large_over_5
101033,2023-03-29,2023-03,1,1,small_1_5
101034,2023-03-29,2023-03,11,3,large_over_5
101035,2023-03-29,2023-03,5,2,small_1_5
101036,2023-03-29,2023-03,1,1,small_1_5
101037,2023-03-29,2023-03,3,2,small_1_5
101038,2023-03-29,2023-03,1,1,small_1_5
101039,2023-03-29,2023-03,1,1,small_1_5
101040,2023-03-29,2023-03,1,1,small_1_5
101041,2023-03-29,2023-03,1,1,small_1_5
101042,2023-03-29,2023-03,3,2,small_1_5
101043,2023-03-29,2023-03,1,1,small_1_5
101044,2023-03-29,2023-03,88,40,large_over_5
101045,2023-03-29,2023-03,3,3,small_1_5
101046,2023-03-29,2023-03,1,1,small_1_5
101047,2023-03-29,2023-03,1,1,small_1_5
101048,2023-03-29,2023-03,2,1,small_1_5
101049,2023-03-29,2023-03,1,1,small_1_5
101050,2023-03-29,2023-03,8,8,large_over_5
101051,2023-03-29,2023-03,2,1,small_1_5
101052,2023-03-29,2023-03,26,12,large_over_5
101053,2023-03-29,2023-03,1,1,small_1_5
101054,2023-03-29,2023-03,4,3,small_1_5
101055,2023-03-29,2023-03,1,1,small_1_5
101056,2023-03-29,2023-03,17,15,large_over_5
101057,2023-03-29,2023-03,1,1,small_1_5
101058,2023-03-29,2023-03,1,1,small_1_5
101059,2023-03-29,2023-03,22,8,large_over_5
101060,2023-03-29,2023-03,6,5,large_over_5
101061,2023-03-29,2023-03,4,2,small_1_5
101062,2023-03-29,2023-03,1,1,small_1_5
101063,2023-03-29,2023-03,1,1,small_1_5
101064,2023-03-29,2023-03,2,1,small_1_5
101065,2023-03-29,2023-03,1,1,small_1_5
101066,2023-03-29,2023-03,1,1,small_1_5
101067,2023-03-29,2023-03,2,1,small_1_5
101068,2023-03-29,2023-03,22,16,large_over_5
101069,2023-03-29,2023-03,1,1,small_1_5
101070,2023-03-29,2023-03,4,2,small_1_5
101071,2023-03-29,2023-03,2,1,small_1_5
101072,2023-03-29,2023-03,6,5,large_over_5
101073,2023-03-29,2023-03,3,3,small_1_5
101074,2023-03-29,2023-03,1,1,small_1_5
